id,created_at,organization_id,organizationpillar_id,status,period,points,grade,activityDate,hoursSpent,submissionReleaseDate,completedDate,description,title,user_id,document_id,relatedFiles,verificationFiles,academicprogram_id,approvedPoints,feedback_id,datePerformed,activitySubmitted,activityApproved
1148,1736963760344,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,1,0.2,0,"[""2024-11-21"",null]",5,,,"Had a wrestling Meet","Wrestling Meet",20f476ca-0c70-46b6-982e-179fbc382c69,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/RTZI-sZ7iUBCTTp5Kb-6ZBYpjp0\/XmhUyA..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/RTZI-sZ7iUBCTTp5Kb-6ZBYpjp0\/XmhUyA..\/1785878.pdf""}]",,132,0.2,[[]],2024-11-21,,
1149,1736963798350,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,1,0.2,0,"[""2024-12-04"",null]",5,,,"I had a wrestling meet","Wrestling Meet",20f476ca-0c70-46b6-982e-179fbc382c69,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/cbM3E4p2FkNUsV_u-r5jOmbBHs8\/_P1rIg..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/cbM3E4p2FkNUsV_u-r5jOmbBHs8\/_P1rIg..\/1785878.pdf""}]",,132,0.2,[[]],2024-12-04,,
1150,1736970682445,b7d0dc33-c7dc-4f68-b21b-e6613463f000,686875dc-b456-4d20-9d42-9668819e060f,Deleted,1,0,0,"[""2025-01-01"",null]",0,,,"My Winter report card","Winter report card",20f476ca-0c70-46b6-982e-179fbc382c69,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/IcUCV0dEGb-71mQ7ohAFbstO734\/1v179g..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/IcUCV0dEGb-71mQ7ohAFbstO734\/1v179g..\/1785878.pdf""}]",,132,0,"[{""id"":1191,""field_0"":""Accepted activity deleted."",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":1191,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2025-01-01,,
1151,1736972023063,b7d0dc33-c7dc-4f68-b21b-e6613463f000,686875dc-b456-4d20-9d42-9668819e060f,Approved,2,3,0,"[""2024-12-20"",null]",2,,,"1st Semester Report Card","1st Semester Report Card",47b644f2-0ed8-4cf3-8445-c7f2d9175359,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/3cinrZzMEQjF4UlHSHWHTg8lXTs\/irTsYQ..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/3cinrZzMEQjF4UlHSHWHTg8lXTs\/irTsYQ..\/1785878.pdf""}]",,124,3,[[]],2024-12-20,2025-05-24,2025-05-24
1152,1736972616863,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.04,0,"[""2025-01-14"",null]",1,,,"I worked on my year-long page by putting in a template and discussing a plan to take pictures.",Yearbook,47b644f2-0ed8-4cf3-8445-c7f2d9175359,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/Xy4pyl91ksBMcLiey0xApc3P8H4\/XDoVng..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/Xy4pyl91ksBMcLiey0xApc3P8H4\/XDoVng..\/1785878.pdf""}]",,124,0.04,[[]],2025-01-14,,
1153,1736972729757,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.1,0,"[""2024-08-16"",null]",2.5,,,"I took pictures of marching band for my fall page section throughout a football game and during half-time",Yearbook,47b644f2-0ed8-4cf3-8445-c7f2d9175359,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/xN-LiPdM1stfhRPVM61FJ-G-oT8\/VWHFnA..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/xN-LiPdM1stfhRPVM61FJ-G-oT8\/VWHFnA..\/1785878.pdf""}]",,124,0.1,[[]],2024-08-16,,
1154,1736972832342,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.1,0,"[""2024-08-23"",null]",2.5,,,"I took pictures of Marching Band throughout a football game and for their half-time show.",Yearbook,47b644f2-0ed8-4cf3-8445-c7f2d9175359,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/Ot_u7v5y4h6ZinvkT51Ut-N6ty8\/hOJxgQ..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/Ot_u7v5y4h6ZinvkT51Ut-N6ty8\/hOJxgQ..\/1785878.pdf""}]",,124,0.1,[[]],2024-08-23,,
1155,1736972897455,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.1,0,"[""2024-08-30"",null]",2.5,,,"I took pictures of marching band throughout the game and for their half-time show",Yearbook,47b644f2-0ed8-4cf3-8445-c7f2d9175359,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/tJZJUSB1-jgnrQIvGDoov0TXsdw\/ZIKrRg..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/tJZJUSB1-jgnrQIvGDoov0TXsdw\/ZIKrRg..\/1785878.pdf""}]",,124,0.1,[[]],2024-08-30,,
1156,1736972969054,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.1,0,"[""2024-09-13"",null]",2.5,,,"I went to a football game to take pictures of marching band throughout the game and of their half-time show",Yearbook,47b644f2-0ed8-4cf3-8445-c7f2d9175359,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/v_k8EyKB3peyon0udHs4rSu7rVU\/7mV-ng..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/v_k8EyKB3peyon0udHs4rSu7rVU\/7mV-ng..\/1785878.pdf""}]",,124,0.1,[[]],2024-09-13,,
1157,1736973042301,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.1,0,"[""2024-09-20"",null]",2.5,,,"I went to a football game to take pictures of marching band throughout the game and for their halftime show",Yearbook,47b644f2-0ed8-4cf3-8445-c7f2d9175359,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/xz-9DATy6hwc-nxJKxCmrsN2Ndc\/AEAVfQ..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/xz-9DATy6hwc-nxJKxCmrsN2Ndc\/AEAVfQ..\/1785878.pdf""}]",,124,0.1,[[]],2024-09-20,,
1158,1736973118498,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.1,0,"[""2024-10-18"",null]",2.5,,,"I went to my schools football game to take pictures of the marching band throughout the game and for their half-tine show",Yearbook,47b644f2-0ed8-4cf3-8445-c7f2d9175359,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/ycd6vMR3ijnA7WQ98uL-zg1fYuw\/HTUezQ..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/ycd6vMR3ijnA7WQ98uL-zg1fYuw\/HTUezQ..\/1785878.pdf""}]",,124,0.1,[[]],2024-10-18,,
1159,1736974104804,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.2,0,"[""2025-01-15"",null]",5,,,"I practiced guitar when I was home, I learned the batman theme song","Guitar practice",47b644f2-0ed8-4cf3-8445-c7f2d9175359,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/KV19M-uwdmCKSspnwZKJDnagVUY\/qvK3tg..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/KV19M-uwdmCKSspnwZKJDnagVUY\/qvK3tg..\/1785878.pdf""}]",,124,0.2,[[]],2025-01-15,,
1160,1736974904049,b7d0dc33-c7dc-4f68-b21b-e6613463f000,479e824b-31a0-49c0-b770-2b218c03e7e1,Accepted,2,0.1153846,0,"[""2024-09-26"",null]",2,,,Election,"Keystone election",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/Hs8RjB5wAbzUVqxYtpBkyNMSMxs\/Er0OwA..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/Hs8RjB5wAbzUVqxYtpBkyNMSMxs\/Er0OwA..\/1785878.pdf""}]",,124,0.08,[[]],2024-09-26,,
1161,1736974965397,b7d0dc33-c7dc-4f68-b21b-e6613463f000,479e824b-31a0-49c0-b770-2b218c03e7e1,Accepted,2,0.1153846,0,"[""2024-10-08"",null]",2,,,Election,Election,023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/NJ36V6f6R-C-4DLP8PgHgXfMwUQ\/aYONpg..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/NJ36V6f6R-C-4DLP8PgHgXfMwUQ\/aYONpg..\/1785878.pdf""}]",,124,0.08,[[]],2024-10-08,,
1162,1736975060555,b7d0dc33-c7dc-4f68-b21b-e6613463f000,479e824b-31a0-49c0-b770-2b218c03e7e1,Accepted,2,0.2307692,0,"[""2024-12-06"",null]",4,,,"College fair","College fair",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/4N5DvXuXhQ9yp3iOO19rHh-GM1k\/98ozwA..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/4N5DvXuXhQ9yp3iOO19rHh-GM1k\/98ozwA..\/1785878.pdf""}]",,124,0.15,[[]],2024-12-06,,
1163,1736975140417,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.08,0,"[""2024-11-20"",null]",2,,,"I had soccer tryouts","Soccer tryouts",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/WL6FDQ1SrvvDdtnQduXXP9L8MNQ\/QTiWzw..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/WL6FDQ1SrvvDdtnQduXXP9L8MNQ\/QTiWzw..\/1785878.pdf""}]",,124,0.08,[[]],2024-11-20,,
1164,1736975250831,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.08,0,"[""2024-11-21"",null]",2,,,"I had tryouts","Soccer tryouts",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/XQdGUTAuBU2mWL1emWOFnY0jiuI\/cXSClw..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/XQdGUTAuBU2mWL1emWOFnY0jiuI\/cXSClw..\/1785878.pdf""}]",,124,0.08,[[]],2024-11-21,,
1165,1736975310069,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.08,0,"[""2024-11-22"",null]",2,,,"I had tryouts for soccer","Soccer tryouts",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/biWnmDFQt2mmKNvVw2T7prlJjq0\/dVINOg..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/biWnmDFQt2mmKNvVw2T7prlJjq0\/dVINOg..\/1785878.pdf""}]",,124,0.08,[[]],2024-11-22,,
1166,1736975379934,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.08,0,"[""2024-11-25"",null]",2,,,"Soccer practice","Soccer practice",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/c-VstVIMzF7_T6txwt3FCPRBLbE\/Rea4pA..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/c-VstVIMzF7_T6txwt3FCPRBLbE\/Rea4pA..\/1785878.pdf""}]",,124,0.08,[[]],2024-11-25,,
1167,1736975420172,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.08,0,"[""2024-11-26"",null]",2,,,"Soccer practice","Soccer practice",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/VUGxHX53XXAJILvKXV-za7aAues\/er0Nkg..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/VUGxHX53XXAJILvKXV-za7aAues\/er0Nkg..\/1785878.pdf""}]",,124,0.08,[[]],2024-11-26,,
1168,1736975442191,b7d0dc33-c7dc-4f68-b21b-e6613463f000,479e824b-31a0-49c0-b770-2b218c03e7e1,Accepted,2,0.0576925,0,"[""2024-09-12"",null]",1,,,"we spend a hour setting","plan teen night",8e6526ef-8fa3-46c9-9d72-47b949439e89,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/m9eFDA5QlZloeLG-6SUTrpeJTe8\/ekE5_A..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/m9eFDA5QlZloeLG-6SUTrpeJTe8\/ekE5_A..\/1785878.pdf""}]",,126,0.04,[[]],2024-09-12,,
1169,1736975489182,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.08,0,"[""2024-11-27"",null]",2,,,"Soccer practice","Soccer practice",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/vnQlyuMuB2XXbTCWFmbEwUAdyZI\/vviXfg..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/vnQlyuMuB2XXbTCWFmbEwUAdyZI\/vviXfg..\/1785878.pdf""}]",,124,0.08,[[]],2024-11-27,,
1170,1736975513669,b7d0dc33-c7dc-4f68-b21b-e6613463f000,479e824b-31a0-49c0-b770-2b218c03e7e1,Accepted,2,0.1730775,0,"[""2024-09-16"",null]",3,,,"corn in a cup","served food at a event",8e6526ef-8fa3-46c9-9d72-47b949439e89,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/AL3dhvCe0HrS0T5delTE2eJW8SQ\/MLJ24A..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/AL3dhvCe0HrS0T5delTE2eJW8SQ\/MLJ24A..\/1785878.pdf""}]",,126,0.12,[[]],2024-09-16,,
1171,1736975539710,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.08,0,"[""2024-11-28"",null]",2,,,"Soccer practice","Soccer practice",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/vuUhuqzlfH7aoxu5tZkLaiPtgrs\/bzSlKA..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/vuUhuqzlfH7aoxu5tZkLaiPtgrs\/bzSlKA..\/1785878.pdf""}]",,124,0.08,[[]],2024-11-28,,
1172,1736975586374,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.08,0,"[""2024-11-29"",null]",2,,,"Soccer practice","Soccer practice",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/q1O5FWq10psEVbAyH_GIuuy8X4o\/QOjHxw..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/q1O5FWq10psEVbAyH_GIuuy8X4o\/QOjHxw..\/1785878.pdf""}]",,124,0.08,[[]],2024-11-29,,
1173,1736975655579,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.08,0,"[""2024-12-02"",null]",2,,,"Soccer practice","Soccer practice",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/Li7ipAcEOG_647pDGTokfzoDZBU\/-SS_IQ..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/Li7ipAcEOG_647pDGTokfzoDZBU\/-SS_IQ..\/1785878.pdf""}]",,124,0.08,[[]],2024-12-02,,
1174,1736975703110,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.08,0,"[""2024-12-03"",null]",2,,,"Soccer practice","Soccer practice",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/11dgX-kLYPCNCOvkL9gzAViknGQ\/XkNhxA..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/11dgX-kLYPCNCOvkL9gzAViknGQ\/XkNhxA..\/1785878.pdf""}]",,124,0.08,[[]],2024-12-03,,
1175,1736975748380,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.08,0,"[""2024-12-04"",null]",2,,,"Soccer practice","Soccer practice",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/mU0LckJM2lXjixNWWpuwG205CMA\/d71t0g..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/mU0LckJM2lXjixNWWpuwG205CMA\/d71t0g..\/1785878.pdf""}]",,124,0.08,[[]],2024-12-04,,
1176,1736975813322,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.08,0,"[""2024-12-05"",null]",2,,,"Soccer practice","Soccer practice",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/caLPD9QvBE233BoHVk4vghGPdss\/mAzasw..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/caLPD9QvBE233BoHVk4vghGPdss\/mAzasw..\/1785878.pdf""}]",,124,0.08,[[]],2024-12-05,,
1177,1736975830608,b7d0dc33-c7dc-4f68-b21b-e6613463f000,479e824b-31a0-49c0-b770-2b218c03e7e1,Accepted,2,0.5192325,0,"[""2024-11-16"",null]",9,,,"Made blankets people in the hospital, made ornaments people in the hospital, made postcard for people in the hospital","Keystone Retreat",8e6526ef-8fa3-46c9-9d72-47b949439e89,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/CrCozb5858KXU3cYyLWs38PfNkM\/rJVhFA..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/CrCozb5858KXU3cYyLWs38PfNkM\/rJVhFA..\/1785878.pdf""}]",,126,0.35,[[]],2024-11-16,,
1178,1736975865112,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.08,0,"[""2024-12-06"",null]",2,,,"Soccer practice","Soccer practice",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/jY48eMZ1r9m1hQ9gCFOvWSC9fvI\/ovuEwQ..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/jY48eMZ1r9m1hQ9gCFOvWSC9fvI\/ovuEwQ..\/1785878.pdf""}]",,124,0.08,[[]],2024-12-06,,
1179,1736975916866,b7d0dc33-c7dc-4f68-b21b-e6613463f000,479e824b-31a0-49c0-b770-2b218c03e7e1,Accepted,2,0.0576925,0,"[""2024-11-21"",null]",1,,,"Set up tables and serve food","Setting up Keystone Thanksgiving",8e6526ef-8fa3-46c9-9d72-47b949439e89,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/GrRaiBBxNloGtNn4n0LNmDagHVA\/0-exmg..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/GrRaiBBxNloGtNn4n0LNmDagHVA\/0-exmg..\/1785878.pdf""}]",,126,0.04,[[]],2024-11-21,,
1180,1736975920898,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.08,0,"[""2024-12-09"",null]",2,,,"Soccer practice","Soccer practice",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/bQp82637zN6T6NARWHJClSpEJuo\/68bMzA..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/bQp82637zN6T6NARWHJClSpEJuo\/68bMzA..\/1785878.pdf""}]",,124,0.08,[[]],2024-12-09,,
1181,1736975966750,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,2,0.08,0,"[""2024-12-10"",null]",2,,,"Soccer practice","Soccer practice",023fcb82-deee-43c2-ad0e-6ad91a15d36c,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/FnOwFr9sB8XqL8i4OBM_mSCyOcs\/6hLVsw..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/FnOwFr9sB8XqL8i4OBM_mSCyOcs\/6hLVsw..\/1785878.pdf""}]",,124,0.08,[[]],2024-12-10,,
